Date,AAPL,NVDA,MSFT,AMZN,META,AVGO,GOOGL,TSLA,GOOG,JPM,LLY,V,NFLX,XOM,MA,COST,WMT,PG,JNJ,HD,ORCL,ABBV,BAC,PLTR
4/14/2021,128.84,15.24,246.68,166.65,301.17,43.52,111.43,244.08,112.21,135.2,174.64,214.83,540.02,48.06,369.15,344.79,43.66,121.22,141.53,288.57,72.36,89.88,35.9,23.7
4/15/2021,131.25,16.1,250.45,168.95,306.14,43.76,113.58,246.28,114.29,136.06,177.43,218.99,549.219971,47.78,377.12,350.13,43.92,122.69,141.94,291.02,73.75,90.72,34.88,23.15
4/16/2021,130.92,15.88,251.65,169.97,304.51,43.66,113.46,246.59,114.35,137.07,180.61,219.12,546.539978,47.51,376.81,351.96,44.06,122.7,143.58,295.84,74.37,91.58,35.24,22.469999
4/19/2021,131.58,15.33,249.72,168.6,300.59,42.12,113.81,238.21,114.58,136.49,180.98,218.52,554.44,47.36,372.89,350.85,43.78,122.12,143.98,294.73,74.18,92.18,35.26,21.94
4/20/2021,129.9,15.14,249.26,166.73,301,41.69,113.27,239.66,114.15,133.47,181.91,216.09,549.57,46.36,367.5,352.91,44.12,123.14,147.33,292.12,74.64,92.53,34.28,21.78
4/21/2021,130.28,15.32,251.49,168.1,299.83,41.92,113.24,248.04,114.13,134.6,182.23,220.13,508.899994,46.95,373.81,355.16,44.25,122.34,147.43,293.92,72.21,94.04,34.86,22.629999
4/22/2021,128.75,14.82,248.2,165.45,294.9,41.49,111.95,239.9,112.87,131.77,178.51,220.24,508.779999,46.34,374.07,352.47,43.77,121.12,146.18,289.87,70.53,93.4,34.53,22.86
4/23/2021,131.08,15.23,252.04,167.04,299.49,42.5,114.31,243.13,115.23,134.29,180.1,222.59,505.549988,46.59,377.68,354.39,43.84,120.5,146.48,292.06,70.62,94.53,35.27,23.41
4/26/2021,131.47,15.44,252.43,170.45,301.39,43.03,114.81,246.07,115.8,134.62,178.67,222.92,510.299988,46.69,378.08,349.87,43.22,118.09,145.24,288.54,70.18,94.54,35.48,24.11
4/27/2021,131.14,15.35,252.84,170.87,301.91,42.52,113.87,234.91,114.82,135.24,173.89,222.51,505.549988,47.3,379.64,351.47,43.37,118.02,144.41,289.08,70.86,94.58,35.9,23.879999
4/28/2021,130.35,15.24,245.68,172.93,305.42,41.87,117.25,231.47,118.45,136.11,172.31,225.93,506.519989,48.72,386.06,350.88,43.21,118.22,143.35,288.29,70.43,95,36.04,23.85
4/29/2021,130.26,15.29,243.71,173.57,327.71,42.52,118.92,225.67,120.92,138.76,173.88,229.23,509,49.42,379.52,355.39,43.76,119.22,145.32,293.37,71.47,94.11,37.01,23.37
4/30/2021,128.29,14.97,243.39,173.37,323.31,41.59,116.97,236.48,119.95,137.53,174.42,226.04,513.469971,47.99,372.8,354.01,43.85,120.03,144.01,291.86,71.39,94.63,36.49,23.04
5/3/2021,129.34,14.8,243.08,169.32,320.82,41.04,116.46,228.3,119.2,137.12,177.43,225.12,509.109985,49.32,370.2,360.89,44.54,121.46,146.21,297.81,72.84,97.33,36.51,22.299999
5/4/2021,124.76,14.32,239.15,165.59,316.62,40.53,114.65,224.53,117.16,139.02,179.61,224.56,503.179993,49.63,366.8,357.06,44.1,121.04,148.47,300.07,73.98,96.67,36.91,21.639999
5/5/2021,125.01,14.42,237.88,163.53,313.3,40.46,115.05,223.65,117.29,140.84,184.01,221.83,496.079987,51.12,360.19,354.4,44.06,120.07,147.86,299.42,74.6,98.26,37.26,21.15
5/6/2021,126.61,14.49,241.02,165.32,318.27,40.9,116.17,221.18,118.52,143.68,185.04,223.87,499.549988,51.61,366.38,364.16,44.38,121.58,148.45,304.41,75.11,98.52,37.82,20.09
5/7/2021,127.28,14.78,243.66,164.58,317.34,41.27,116.9,224.12,119.37,144.17,186.5,224.65,503.839996,52.35,366.3,365.65,44.11,121.59,149.12,305.91,75.74,98.24,37.97,19.75
5/10/2021,124,14.23,238.56,159.52,304.3,39.76,113.9,209.68,116.53,144.15,185.87,218.69,486.69,52.47,357.46,362.95,44.3,123.86,150.69,307.6,75.5,98.64,37.86,18.469999
5/11/2021,123.08,14.27,237.64,161.2,304.86,40.13,112.83,205.73,114.9,141.76,185.86,218.22,495.079987,50.8,358.7,359.81,43.9,123.25,149.46,298.17,73.18,97.51,37.42,20.209999
5/12/2021,120.01,13.73,230.67,157.6,300.9,38.51,109.36,196.63,111.43,140.78,184.38,213.53,484.98,51.07,347.97,354.12,42.77,121.94,148.86,285.85,72.3,97.57,37.07,18.889999
5/13/2021,122.16,13.63,234.56,158.07,303.59,39.26,110.79,190.56,112.57,144.4,186.86,216.85,486.66,50.45,351.29,361.09,43.49,123.9,150.41,293.44,73.61,98.96,37.67,18.37
5/14/2021,124.58,14.21,239.5,161.15,314.22,40.26,113.24,196.58,115.27,146.65,188.08,219.95,493.369995,51.7,355.09,365.74,43.89,124.16,150.64,291.83,74.31,98.81,38.13,20.08
5/17/2021,123.43,14.13,236.63,163.52,313.74,40.11,113.76,192.28,115.53,147.24,187.43,219.47,488.94,52.9,354.49,365.31,43.7,123.91,150.79,288.56,74.49,99.2,38.48,20.459999
5/18/2021,122.04,13.98,234.6,161.61,308.27,39.54,112.45,192.62,114.63,145.16,186.56,218.62,486.279999,51.41,354.27,364.21,44.65,122.64,150.85,285.62,74.13,99.48,37.95,21.24
5/19/2021,121.89,14.03,235.19,161.59,311.88,40.27,112.9,187.82,114.9,144.05,188.37,217.67,487.7,50.17,352.23,361.22,44.65,122.9,150.52,283.55,74.17,98.32,37.78,20.67
5/20/2021,124.45,14.58,238.44,162.38,316.87,41.49,114.66,195.59,117.25,143.8,191.26,219.47,501.67,50.05,358.79,364.95,44.81,124.16,151.4,284.86,74.15,99.39,37.69,20.61
5/21/2021,122.61,14.96,237.17,160.15,314.5,41.14,114.02,193.63,116.71,145.44,191.6,219.79,497.89,50.12,358.69,362.22,44.6,124.16,151.3,284.74,74.45,98.55,38.17,20.75
5/24/2021,124.24,15.58,242.6,162.25,322.86,41.87,117.35,202.15,119.77,146.23,192.69,222.26,502.899994,50.71,363.35,364.82,44.6,124.12,151.88,283.9,74.78,98.37,38.38,21.219999
5/25/2021,124.05,15.61,243.5,162.95,326,41.9,117.44,201.56,119.89,144.72,190.96,221.97,501.339996,49.56,358.32,366.66,44.78,124.54,151.46,285.62,74.26,97.23,37.82,21.48
5/26/2021,124,15.66,243.28,163.26,325.87,41.99,118.31,206.38,121.11,144.7,192.66,220.08,502.359985,50.14,353.86,366.89,44.73,124.26,150.56,286.15,74.66,97.35,37.85,22.12
5/27/2021,122.46,15.45,241.17,161.51,330.93,42.64,117.43,210.28,119.57,146.95,190.94,219.87,503.859985,49.82,353.22,368.67,44.58,121.44,150.33,287.44,74.4,95.33,38.31,22.7
5/28/2021,121.81,16.21,241.53,161.15,326.94,43.06,117.14,208.41,120.02,146.85,191.46,220.3,502.809998,49.65,351.84,359.89,44.68,121.32,150.72,287.57,74.17,96.07,38.16,22.95
6/1/2021,121.48,16.23,239.33,160.93,327.33,42.7,118.35,207.97,120.92,148.47,190.2,219.65,499.079987,51.43,351.07,359.85,44.57,119.55,147.41,285.23,74.95,95.23,38.64,23.059999
6/2/2021,122.25,16.74,239.23,161.7,327.35,43.19,117.82,201.71,120.5,148.48,190.88,222.59,499.23999,51.84,357.96,362.1,44.47,120.07,148,283.93,75.61,94.55,38.66,24.45
6/3/2021,120.76,16.93,237.69,159.35,324.26,42.38,116.68,190.95,119.67,148.58,194.3,221.09,489.429993,52.04,353.05,365.22,44.55,122.22,147.86,282.3,76.39,95.23,39.1,23.629999
6/4/2021,123.06,17.54,242.6,160.31,328.55,43.31,118.97,199.68,122.02,148.82,193.65,223.05,494.73999,52.27,357.15,368.69,44.63,122.31,147.8,281.92,78.08,95.36,39.12,24.03
6/7/2021,123.07,17.58,245.53,159.9,334.74,42.29,119.4,201.71,122.73,148.12,213.3,224.2,494.66,51.93,355.25,361.92,44.33,122.73,146.79,280.97,79.07,95.91,38.98,24.459999
6/8/2021,123.89,17.42,244.33,163.21,331.86,42.26,119.21,201.2,123.56,147.53,211.55,224.9,492.39,52.85,356.4,361.25,43.99,121.31,145.5,281.82,79.7,95.34,38.77,24.379999
6/9/2021,124.27,17.32,245.31,164.06,328.45,42.3,119.68,199.59,123.99,145.69,216.63,225.16,485.809998,53.29,354.52,361.5,43.76,121.27,147.46,278.59,79.62,96.75,38.26,24.17
6/10/2021,123.27,17.39,248.84,167.48,330.65,42.73,121.03,203.37,125.49,143.42,223.86,226.75,487.269989,53.38,355.47,364.4,44.01,122.17,148.79,279.47,77.53,98.65,37.69,24.139999
6/11/2021,124.49,17.79,249.47,167.34,329.45,42.92,120.79,203.3,125.11,143.32,214.8,227.72,488.769989,52.89,356.64,363.28,44.28,121.33,146.9,281.7,78.09,97.96,37.84,24.67
6/14/2021,127.55,17.98,251.41,169.19,334.93,43.38,121.72,205.9,125.76,140.89,216.73,226.87,499.89,52.8,357.63,365.12,44.22,121.38,147.26,280.39,77.83,97.94,37.39,25
6/15/2021,126.72,17.75,249.93,169.16,334.91,42.92,120.7,199.79,125.44,138.75,214.26,225.81,491.899994,54.72,359.2,365.26,44.05,121.14,146.48,277.78,76.9,98.3,37.42,24.41
6/16/2021,127.22,17.77,248.98,170.76,329.27,42.47,120.05,201.62,125.11,139.73,211.61,222.53,492.41,54.53,355,360.98,43.15,119.46,146.43,274.46,72.61,98.05,37.63,24.799999
6/17/2021,128.83,18.62,252.38,174.46,334.67,42.96,121.02,205.53,125.78,135.69,213,225,498.339996,52.73,358.39,366.06,43.33,120.55,147.13,274.77,73.06,97.52,35.98,25.45
6/18/2021,127.53,18.6,250.96,174.35,327.86,42.26,119.39,207.77,124.98,132.26,209.49,223.31,500.769989,51.38,358.51,362.38,42.53,118.78,144.25,274.3,71.81,96,35.06,25.37
6/21/2021,129.32,18.39,254.06,172.7,330.48,42.69,121.09,206.94,125.87,134.5,213.44,227.1,497,53.24,364.04,368.01,42.91,119.72,145.9,278.83,73.47,97.37,35.94,25.42
6/22/2021,130.97,18.85,256.84,175.27,337.18,42.69,121.6,207.9,126.41,134.31,212.26,228.66,508.82,54.26,368.87,373.13,43.11,119.76,145.71,283.46,74.12,97.35,36.13,25.4
6/23/2021,130.69,19.02,256.62,175.19,338.73,42.89,121.4,218.86,125.87,135.12,208.1,227.45,512.73999,54.66,366.05,372.93,42.77,119.59,144.82,282.52,73.57,96.75,36.34,26.27
6/24/2021,130.41,19.16,257.99,172.45,341.31,43.2,121.77,226.61,126.69,136.36,223.32,228.96,518.059998,54.89,365.66,373.02,43.07,119.67,145.48,282.67,73.23,97.38,36.91,26.53
6/25/2021,130.12,18.99,256.37,170.07,339.51,42.47,121.78,223.96,126.41,137.74,220.68,230.01,527.07,55,370.41,375.34,43.58,121.38,146.23,284.29,73.91,95.89,37.63,26.78
6/28/2021,131.75,19.94,259.95,172.19,353.7,43.45,121.81,229.57,126.23,137.99,218.76,226.88,533.03,53.6,358.77,377.28,43.45,121.74,146.06,284.88,73.95,95.9,37.57,27.379999
6/29/2021,133.26,19.98,262.54,172.41,349.97,43.85,121.54,226.92,125.43,137.82,219.86,228.68,533.5,53.27,359.08,379.42,43.2,120.92,146.07,288.47,73.57,95.31,36.97,26.629999
6/30/2021,133.88,19.96,262.06,172.01,345.81,43.82,121.36,226.57,124.74,139.07,220.01,226.62,528.21,53.66,356.24,376.45,44.37,121.39,146.7,289.06,73.33,95.6,37.27,26.36
7/1/2021,134.18,20.17,262.74,171.65,352.46,43.15,121.71,225.97,125.78,140.45,221.55,227.91,533.539978,53.81,361.72,375.36,43.83,121.67,147.79,291.46,74.93,96.97,37.55,24.719999
7/2/2021,136.81,20.44,268.59,175.55,352.76,43.03,124.51,226.3,128.12,140.32,224.26,231.28,533.97998,53.74,365.94,379.56,44.08,122.27,150.48,292.51,77.07,97.74,37.2,24.44
7/6/2021,138.83,20.65,268.6,183.79,350.86,43.49,125.44,219.86,129.17,137.96,225.66,232.22,541.64,52.21,367,379.48,44.03,122.34,149.58,289.4,78.26,98.22,36.22,24.68
7/7/2021,141.32,20.33,270.79,184.83,348.58,43.15,125.72,214.88,129.47,138.12,226.05,232.61,535.96,51.39,364.85,385.02,43.95,123.26,150.86,293.22,81.1,99.09,35.94,22.889999
7/8/2021,140.02,19.86,268.37,186.57,343.76,43.24,124.3,217.6,128.58,135.74,227.29,229.32,530.76,51.16,361.64,387.37,43.92,123.24,150.57,288.74,80.63,98.75,35.06,23.08
7/9/2021,141.85,20.01,268.87,185.97,348.51,44.13,124.77,218.98,128.97,140.08,225.25,231.13,535.97998,52.09,364.33,392.34,44.14,123.28,151.16,291.96,82.67,98.94,36.2,23.29
7/12/2021,141.25,20.47,268.27,185.93,351.23,44.64,126.22,228.57,129.95,142.09,226.23,230.54,537.309998,52.04,366.89,388.06,44.06,123.38,150.92,291.64,82.03,99.83,36.73,22.95
7/13/2021,142.36,20.21,271.81,183.87,350.17,44.48,126.58,222.85,130.38,139.97,225.55,234.89,540.679993,51.79,374.85,387.28,44.23,123.23,150.74,287.39,82.02,100.07,36.03,22.45
7/14/2021,145.8,19.8,273.29,184.08,345.73,44.26,127.47,217.79,131.46,139.5,226.56,238.41,547.95,50.64,381.77,390.03,44.53,124.14,151.76,289.36,83.47,100.71,35.13,21.559999
7/15/2021,145.14,18.93,271.86,181.56,342.58,43.86,126.25,216.87,130.66,139.8,221.88,240.9,542.95,50.15,381.22,391.81,44.57,125.2,149.94,292.52,81.54,100.56,35.1,21.469999
7/16/2021,143.1,18.12,271.59,178.68,339.3,43.02,126.21,214.74,131.24,136.61,222.83,240.48,530.309998,48.76,378.18,390.43,44.54,126.41,149.7,291.46,82.72,100.83,34.28,21.37
7/19/2021,139.25,18.74,267.97,177.48,335.11,42.8,123.84,215.41,128.65,132.17,224.44,233.01,532.28,47.08,357.01,394.03,44.43,126.35,148.61,289.04,82.24,99.05,33.39,21.54
7/20/2021,142.86,18.57,270.2,178.66,339.8,43.06,125.46,220.17,130.49,134.63,225.28,235.23,531.049988,47.6,365.74,396.02,44.63,125.68,150.01,294.92,83.83,99.59,34.07,22.18
7/21/2021,142.13,19.37,272.22,179.26,344.34,44.02,126.79,218.43,131.98,137.47,227.46,236.16,513.63,49.13,371.28,394.85,44.41,125.23,150.93,295.83,84.8,100.4,34.77,22.52
7/22/2021,143.5,19.55,276.8,181.9,349.27,43.77,127.66,216.42,132.71,135.73,228.61,236.62,511.769989,48.58,373.33,397.26,44.45,124.75,151.37,296.1,85.74,100.87,34.32,22.07
7/23/2021,145.22,19.52,280.22,182.83,367.77,44.4,132.22,214.46,137.18,135.47,234.03,241.35,515.409973,48.52,384.18,402.86,44.81,126.56,152.98,301.7,82.91,101.43,34.08,21.809999
7/26/2021,145.64,19.25,279.62,184.99,370.43,44.31,133.24,219.21,138.99,136.38,233.13,242.54,516.48999,49.75,383.73,402.67,44.87,127,153.05,300.2,83.07,101.08,34.47,22.129999
7/27/2021,143.47,19.17,277.19,181.32,365.8,43.69,131.11,214.93,136.16,136.2,233.49,243.2,518.909973,49.19,381.26,403.72,44.88,127.52,153.76,296.65,83.01,101.23,34.34,21.68
7/28/2021,141.72,19.46,276.88,181.52,371.24,43.9,135.28,215.66,135.74,136.42,236.29,239.34,519.299988,49.53,374.58,401.71,44.69,125.62,153.33,295.07,82.43,101.74,34.47,22.559999
7/29/2021,142.36,19.62,277.15,180,356.36,44.49,134.97,225.78,135.9,137.59,235.16,240.29,514.25,50.13,379.83,405.38,44.75,126.28,153.33,296.8,82.85,102.01,34.97,22.18
7/30/2021,142.58,19.46,275.61,166.38,354.36,44.61,133.92,229.07,134.59,136.49,233.41,238.8,517.57,48.97,377.03,409.61,44.85,128.77,153.35,297.49,82.39,99.8,34.68,21.709999
8/2/2021,142.25,19.71,275.52,166.57,350.03,44.54,134.05,236.56,135.36,135.95,236.38,232.4,515.15,48.98,366.59,408.85,44.74,128.45,153.41,296.61,82.82,99.07,34.32,22.1
8/3/2021,144.05,19.77,277.75,168.31,349.32,44.73,134.82,236.58,135.64,137.49,245.38,229.79,510.82,49.51,359.11,414.71,45.25,130.32,155.3,300.89,84.85,99.76,34.85,22.24
8/4/2021,143.65,20.23,277.16,167.74,356.96,44.83,134.32,236.97,135.4,136.01,251.59,229.38,517.349976,48.35,359.51,414.68,44.94,128.95,154.38,299.41,85.14,98.76,34.6,22.299999
8/5/2021,143.75,20.59,280.07,168.8,360.99,44.82,135.44,238.21,136.3,137.73,253.24,232.81,524.89,48.66,363.35,422.45,45.77,129.01,154.67,301.95,84.55,98.79,35.28,22.52
8/6/2021,143.07,20.32,280.01,167.25,361.53,44.61,134.93,233.03,136.4,141.64,252.52,233.97,520.549988,49.22,365.88,419.06,45.69,128.02,154.16,298.99,84.64,98.22,36.3,21.82
8/9/2021,143.02,20.25,278.92,167.09,359.64,44.54,136.1,237.92,137.36,141.48,256.09,232.61,519.969971,48.66,362.12,419.86,45.8,128.72,154.69,298.01,85,97.88,36.77,22.93
8/10/2021,142.54,19.89,277.09,166.03,359.16,44.32,135.99,236.66,137.46,143.22,258.28,230.74,515.84,49.49,359.34,422.3,46.78,128.8,154.74,300.47,84.75,98.53,37.45,22.92
8/11/2021,142.79,19.66,277.58,164.61,358,44.44,135.47,235.94,137.05,144.93,253.16,227.82,512.4,49.64,355.83,423.51,47.19,129.12,154.77,305.48,84.74,97.59,37.92,22.35
8/12/2021,145.76,19.86,280.35,165.18,360.67,44.51,136.38,240.75,137.75,145.5,253.37,224.96,510.72,49.52,353.62,424.52,47.07,129.42,156.02,302.77,84.91,99.24,38.11,24.889999
8/13/2021,145.97,20.15,283.29,164.7,361.2,44.68,136.91,239.06,137.77,143.87,254.08,225.79,515.919983,49.02,354.37,426.86,47.22,130.04,156.95,300.33,85.45,99.96,37.63,24.9
8/16/2021,147.94,19.91,284.98,164.95,364.56,44.85,137.48,228.72,138.27,142.92,259.59,228.42,517.919983,48.31,355.16,431.67,47.6,130.95,158.37,303.71,85.87,101.61,37.33,24.5
8/17/2021,147.03,19.42,283.51,162.1,356.49,43.99,135.85,221.9,136.66,141.2,262.25,227.62,518.909973,47.98,354.84,431.17,47.59,131.16,159.82,290.75,85.99,102.69,37.15,23.969999
8/18/2021,143.28,19,281.78,160.06,353.51,43.1,134.64,229.66,135.93,139.91,258.22,224.8,521.869995,46.97,352.61,425.33,47.08,129.73,157.79,291.47,84.09,100.65,36.88,25.28
8/19/2021,143.62,19.76,287.63,159.39,353.18,43.51,134.87,224.49,136.27,138.74,260.03,224.74,543.71,45.54,349.06,433,47.4,131.26,159.02,292.69,83.87,101.2,36.33,24.16
8/20/2021,145.07,20.77,294.99,160,357.41,43.67,136.61,226.75,137.79,139.14,260.52,224.54,546.88,45.54,346.79,437.51,47.82,131.35,159.79,298.44,84.09,101.97,36.5,24.01
8/23/2021,146.56,21.91,295.27,163.29,361.37,44.34,139.21,235.43,140.44,140.92,257.55,227.24,553.33,47.42,352.67,433.64,47.51,130.68,159.1,297.08,84.26,102.43,36.98,24.82
8/24/2021,146.47,21.75,293.3,165.29,363.52,44.24,140.42,236.16,141.74,141.79,252.69,227.34,553.409973,47.81,353.42,430.65,47.02,129.63,157.11,294.51,83.72,102.7,37.5,25.1
8/25/2021,145.24,22.17,292.71,164.96,366.38,44.42,141.23,237.07,142.28,144.71,253.75,225.73,547.58,47.89,350.81,430.11,47.04,129.16,156.08,293.58,83.79,103.32,38.11,24.35
8/26/2021,144.44,22.02,289.88,165.8,362.39,44.63,140.6,233.72,141.46,145.46,251.3,223.73,550.119995,47.24,344.71,428.28,46.53,128.94,155.24,291.41,83.88,103.32,38.01,24.87
8/27/2021,145.48,22.59,290.49,167.48,370.6,45.57,143.15,237.31,143.88,146.63,249.79,225.83,558.919983,48.16,347.51,429.26,46.27,128.84,154.91,293.13,84.48,102.62,38.41,25.709999
8/30/2021,149.9,22.64,294.24,171.08,378.58,45.85,143.73,243.64,144.79,144.28,252.25,224.41,566.179993,47.63,344.9,434.59,46.64,129.4,155.57,296.5,84.57,103.47,37.66,25.76
8/31/2021,148.64,22.34,292.59,173.54,377.31,45.69,143.83,245.24,144.78,143.84,248.39,222.35,569.19,47.08,338.23,434.17,46.77,128.91,155.09,295.67,84.27,103.65,37.74,26.34
9/1/2021,149.3,22.4,292.54,173.95,379.97,45.32,144.35,244.7,145.16,143.63,247.53,223.34,582.07,46.43,341.5,435.16,46.66,130.22,155.64,294.86,85.05,96.35,37.24,26.2
9/2/2021,150.42,22.35,291.88,173.16,373.23,45.2,142.43,244.13,143.55,144.3,249.62,217.57,588.549988,47.56,333.4,439.4,46.91,130.32,156.7,298.59,84.9,96.13,37.27,26.51
9/3/2021,151.06,22.8,291.87,173.9,374.21,45.74,142.88,244.52,144.11,143.43,249.58,218.47,590.53,47.38,332.37,440.9,47.13,130.41,156.8,300.96,85.09,95.79,37.3,26.639999
9/7/2021,153.4,22.62,290.94,175.46,380.09,45.64,143.42,250.97,144.84,143.18,245.03,219.6,606.71,47.11,336.75,438.09,46.5,129.92,154.36,299.69,83.88,93.57,37.55,26.7
9/8/2021,151.85,22.3,290.97,176.27,375.51,45.43,142.83,251.29,144.2,142.54,245.07,222.34,606.049988,46.67,342.93,443.91,46.56,130.91,153.99,302.09,84.59,94.71,37.06,25.58
9/9/2021,150.83,22.13,288.1,174.21,375.94,45.35,142.69,251.62,144.23,143.16,230.8,220.78,597.539978,46.71,343.29,444.13,46.23,130.36,150.56,302.26,84.66,92.06,37.19,26.129999
9/10/2021,145.84,22.43,286.61,173.46,376.62,45.78,140.04,245.42,141.26,141.51,230.32,218.28,598.719971,46.61,339.37,443.39,46.07,130.49,149.57,302.43,84.79,91.55,36.59,26.28
9/13/2021,146.41,22.11,287.85,172.86,374.46,45.86,141.48,247.67,142.8,143.76,228.84,218.01,589.289978,47.81,339.79,438.15,45.81,131.89,148.52,305.62,84.04,92.24,37.2,25.83
9/14/2021,145.01,22.2,290.56,172.5,374.48,46.12,141.69,248.16,142.74,141.25,224.15,216.46,577.76,47.13,337.81,436.96,45.57,131.66,147.63,303.49,81.68,91.38,36.2,26.26
9/15/2021,145.9,22.3,295.44,173.79,371.88,46.84,143.57,251.94,144.53,142.23,224.77,217.21,582.869995,48.72,336.79,439.17,45.64,131.38,148.18,303.72,82.95,92.48,36.47,27.08
9/16/2021,145.66,22.2,295.82,174.41,371.02,46.63,142.75,252.33,143.7,142.17,222.18,217.72,586.5,48.2,338.31,441.63,45.8,130.47,148,306.47,82.49,92.75,36.76,28.629999
9/17/2021,142.99,21.86,290.64,173.13,362.73,46.5,139.96,253.16,140.8,141.8,221.28,215.21,589.349976,47.63,335.12,438.01,45.7,130.68,147.58,305.82,81.68,92.45,36.8,28.709999
9/20/2021,139.93,21.07,285.24,167.79,353.76,45.47,137.89,243.39,138.37,137.56,222.76,213.56,575.429993,46.36,331.85,430.03,45.07,129.36,146.74,301.75,81.47,91.31,35.54,26.549999
9/21/2021,140.41,21.2,285.72,167.18,355.53,45.45,138.2,246.46,139,137.57,221.34,213.68,573.14,46.32,329.59,430.95,45.16,129.56,147.39,304.5,82.18,91.95,35.56,26.62
9/22/2021,142.78,21.9,289.39,169,341.34,46.34,139.45,250.65,140.28,140.21,219.55,216.18,590.65,47.68,335.48,431.16,45.06,130.01,146.85,306.05,83.62,91.32,36.47,27.43
9/23/2021,143.74,22.44,290.34,170.8,344.07,46.69,140.37,251.21,141.17,144.95,223.28,221.58,593.26,49.29,345.89,431.59,45.08,130.54,147.68,306.04,84.54,92.13,37.88,28.77
9/24/2021,143.83,22.04,290.13,171.28,351.03,46.74,141.37,258.13,141.97,146.62,222.8,224.76,592.39,49.73,349.89,445.86,45.21,129.96,147.23,307.48,85.04,91.88,38.29,28.559999
9/27/2021,142.31,21.62,285.11,170.29,351.65,46.74,140.23,263.79,140.84,150.16,217.72,222.83,592.64,51.21,348.53,439.01,44.92,128.25,146.17,311.05,86.08,92.44,39.31,27.469999
9/28/2021,138.93,20.66,274.79,165.8,338.79,45.45,135.02,259.19,135.55,149.35,213.1,218.91,583.849976,51.74,343.07,426.41,44.37,127.28,145.85,304.11,85.56,92.12,39.22,25.34
9/29/2021,139.83,20.48,275.26,165.06,337.76,45.31,133.55,260.44,133.89,149.24,221.53,220,599.059998,51.71,345.03,430.65,44.35,128.58,146.93,306.97,86.27,93.4,39.14,24.52
9/30/2021,138.52,20.68,273.24,164.25,337.54,44.89,132.88,258.49,132.65,147.2,222.19,216.18,610.34,50.79,339.65,428.32,44.01,126.57,144.67,299.07,82.38,92.57,38.57,24.04
10/1/2021,139.65,20.7,280.2,164.16,341.14,45.12,135.73,258.41,135.82,150.3,220.79,223.67,613.15,52.62,351.86,427.35,43.28,126.37,143.75,300.52,84.85,93.62,39.15,24.33
10/4/2021,136.21,19.69,274.39,159.49,324.45,44.07,132.86,260.51,133.14,150.14,216.23,218.11,603.349976,53.3,336.25,419.54,42.86,125.65,142.63,297.44,84.39,93.31,39.38,23.17
10/5/2021,138.14,20.41,279.87,161.05,331.14,44.94,135.21,260.2,135.55,152.59,222.07,217.67,634.809998,53.21,335.28,425.36,43.14,126.14,142.95,300.18,86.5,93.98,40.18,23.209999
10/6/2021,139.01,20.66,284.09,163.1,331.82,45.25,136.74,260.92,136.71,152.91,219.11,219.83,639.099976,52.24,340.64,428.31,43.46,127.82,143.25,300.98,86.36,93.81,40.2,23.58
10/7/2021,140.28,21.03,285.77,165.12,327.42,45.72,138.4,264.54,138.54,153.88,224.24,223.75,631.849976,52.38,346.17,431.68,43.97,128.85,144.53,307.47,87.28,95.14,40.09,23.73
10/8/2021,139.9,20.79,285.77,164.43,328.25,45.63,138.95,261.83,139.41,154,224.97,223.48,632.659973,53.7,347.2,430.7,44.1,128.31,144.16,304.61,89.55,95.41,40.29,23.5
10/11/2021,139.81,20.65,285.17,162.32,323.67,45.57,138.09,263.98,138.2,150.76,224.71,218.47,627.039978,53.16,339.56,428.65,44.06,128.85,143.55,307,90.41,94.69,39.78,23.53
10/12/2021,138.53,20.63,283.86,162.37,322,44.93,135.64,268.57,136.07,149.6,223.85,217.45,624.94,52.88,337.79,425.96,44.01,128.66,141.26,307.76,90.67,93.17,39.56,23.69
10/13/2021,137.95,20.9,287.19,164.21,322.77,44.9,136.76,270.36,137.26,145.66,227.37,215.9,629.76,52.74,334.87,424.46,43.69,128.96,142.61,308.2,91.46,93.14,39.2,24.129999
10/14/2021,140.74,21.7,293.43,164.99,326.74,46.06,140.31,272.77,140.75,147.89,227.61,218.54,633.799988,53.54,337.05,429.57,44.17,130.41,143.43,313.45,90.4,94.6,40.95,24.35
10/15/2021,141.79,21.82,294.84,170.45,322.99,46.59,140.53,281.01,141.02,150.73,228.76,224.18,628.289978,54.05,348.22,431.22,44.38,130.75,144.49,319.25,90.45,94.96,42.13,24
10/18/2021,143.47,22.18,297.83,172.34,333.51,46.6,141.93,290.04,142.29,150.68,229.82,223.85,637.969971,54.02,350.6,440.33,44.74,128.86,143.44,323.44,91.56,93.31,42.05,24.26
10/19/2021,145.63,22.25,298.74,172.21,338.13,47.25,142.38,288.09,143.15,152.51,233.02,226.64,639,54.84,354.18,445.22,45.69,127.34,146.8,326.15,92.09,93.33,42.23,24.69
